,backyard_informal_grid
18226,0.5969553172613087
18227,0.7861926284729861
18228,2.009270640068852
18229,6.891221847759114
18230,3.34538494807453
18231,4.013537456498234
18232,8.30701147178286
18233,64.1673758623714
18234,28.49532415290507
18235,92.80712274654861
18236,36.63522102918056
18237,6.025315798323731
18238,0.0443022329375329
18239,23.65245929337891
18240,58.56953775242358
18241,313.2983324885178
18242,179.6521379772741
18243,78.1695413328656
18244,38.54928668928429
18245,4.442232480174068
18246,123.5201987222791
18247,193.2128486848332
18248,220.7022553362616
18249,84.95618122948007
18250,0.7287008077748559
18251,0.1420684524830725
18252,0.1420684524830725
18253,0.1420684524830725
18254,0.1420684524830725
18255,0.1420684524830725
18256,79.51175098840075
18257,54.97523052259097
18258,0.2807830063135013
18259,0.3588476056894017
18260,3.201027486431574
18261,0.1834629639572437
18262,0.4374464512191568
18263,3.165802494083573
18264,0.03617758801816609
18265,0.05867285685123547
18266,0.05463393551358075
18267,0.008118662379461685
18268,0.0
18269,0.0
18270,0.0
18271,0.1369906710989537
18272,0.6150328302922415
18273,0.2497259568157288
18274,0.0
18275,0.0
18276,0.0
18277,0.0
18278,0.0
18279,0.0
18280,0.0
18281,0.0
18282,0.0
18283,0.0
18284,0.0
18285,0.0
18286,0.0
18287,0.0
18288,0.0
18289,0.0
18290,0.0
18291,0.0
18292,0.0
18293,0.0
18294,0.0
18295,0.0
18296,0.0
18297,0.0
18298,0.0
18299,0.0
18300,0.0
18301,0.0
18302,0.0
18303,0.0
18304,0.0
18305,0.0
18306,0.0
18307,0.0
18308,0.0
18309,0.0
18310,0.0
18311,0.0
18312,0.0
18313,0.0
18314,0.0
18315,0.0
18316,0.0
18317,0.0
18318,0.0
18319,0.0
18320,0.0
18321,0.0
18322,0.0
18323,0.0
18324,0.0
18325,0.0
18326,0.0
18327,0.0
18328,0.0
18329,0.1082082449918945
18330,0.1458339795606081
18331,51.88475009194436
18332,4.434891551396059
18333,0.0
18334,0.0
18335,0.0
18336,0.0
18337,0.0
18338,0.0
18339,0.0
18340,0.0
18341,0.0
18342,0.0
18343,0.09108516138356468
18344,0.1651734102890584
18345,0.004694979422657475
18346,0.0
18347,0.0
18348,0.0
18349,0.0
18350,0.0
18351,0.0
18352,2.57108297505632
18353,4.747805531279393
18354,6.58909224571648
18355,45.13596322415408
18356,148.0041686244473
18357,28.41055994725451
18358,1.296960226989559
18359,0.02542821656866108
18360,0.0006819952731825032
18361,0.0
18362,0.0
18363,0.0
18364,0.0
18365,0.5677892615233048
18366,0.2329562433066206
18367,0.2329562433066206
18368,0.2329562433066206
18369,0.2329562433066206
18370,0.2329562433066206
18371,0.2329562433066206
18372,0.2329562433066206
18373,0.2329562433066206
18374,0.2329562433066206
18375,0.2304837471669997
18376,0.5855540632289175
18377,0.5546919455171364
18378,4.607721637245418
18379,15.79332224409664
18380,16.20251914962568
18381,12.87948191920397
18382,55.36189730112343
18383,118.2038765361334
18384,48.17159300917537
18385,64.3576002517967
18386,57.39165594402874
18387,9.84278223943951
18388,141.2029842970335
18389,160.0075170447729
18390,159.1197947865611
18391,165.748663907677
18392,77.5640895737308
18393,51.66005194234627
18394,57.37277316947493
18395,8.197178611008624
18396,1.360716531272665
18397,24.13454337399175
18398,0.09096879267585789
18399,0.1420684524830725
18400,0.1420684524830725
18401,0.1420684524830725
18402,0.1420684524830725
18403,0.1420684524830725
18404,0.1420684524830725
18405,76.01266675153818
18406,58.00190535371474
18407,10.42596495098875
18408,16.92262822023202
18409,31.98385239207106
18410,10.54911852757106
18411,1.499844705354572
18412,2.231560514459506
18413,0.04680620783744686
18414,0.06238640110828999
18415,0.07914672954552383
18416,0.03109166311350323
18417,0.0
18418,0.6795153063043472
18419,0.3184116492160204
18420,0.0
18421,0.0
18422,0.0001754856148617102
18423,0.02630731434296375
18424,1.205503200350375
18425,0.9046187029039904
18426,0.0
18427,0.0
18428,0.0
18429,0.0
18430,0.0
18431,0.0
18432,0.0
18433,0.0
18434,0.0
18435,0.0
18436,0.0
18437,0.0
18438,0.0
18439,0.0
18440,0.0
18441,0.0
18442,0.0
18443,0.0
18444,0.0
18445,0.0
18446,0.0
18447,0.0
18448,0.0
18449,0.0
18450,0.0
18451,0.0
18452,0.0
18453,0.0
18454,0.0
18455,0.0
18456,0.0
18457,0.0
18458,0.0
18459,0.0
18460,0.0
18461,0.0
18462,0.0
18463,0.0
18464,0.0
18465,0.0
18466,0.0
18467,0.0
18468,0.0
18469,0.0
18470,0.0
18471,0.0
18472,0.0
18473,0.0
18474,0.0
18475,0.0
18476,0.0
18477,0.0
18478,0.0001452498564540876
18479,0.04033132804133355
18480,0.0345974327769826
18481,0.0
18482,0.0
18483,0.0
18484,0.0
18485,0.0
18486,0.0
18487,0.0
18488,0.0
18489,0.0
18490,0.0
18491,0.0
18492,0.01446141701436011
18493,0.04526089243403618
18494,0.0
18495,0.0
18496,0.0
18497,0.0
18498,0.0
18499,0.03317152440035508
18500,0.0
18501,5.502680330318187
18502,8.412762548995621
18503,29.80342355990337
18504,25.31385880682704
18505,80.05582110785484
18506,59.34869302045693
18507,0.09704129135428892
18508,0.09815858152630236
18509,0.05355889250099499
18510,0.03824473620806818
18511,0.0005353117377400182
18512,0.0
18513,4.235610042602019
18514,9.985568745467212
18515,0.2329562433066206
18516,0.2329562433066206
18517,0.2329562433066206
18518,0.2329562433066206
18519,0.2329562433066206
18520,0.2329562433066206
18521,0.2324936140598885
18522,0.2220363724067542
18523,0.2103805054567889
18524,0.2011971346352919
18525,4.006643593813019
18526,14.61659420204913
18527,4.458345476384133
18528,9.356350961611643
18529,19.89492789539995
18530,13.40175417040981
18531,94.34750180564683
18532,118.6090296901068
18533,68.51236169423593
18534,97.98395685437019
18535,212.512367966708
18536,67.2134987902804
18537,61.13798466718885
18538,1.974925974506145
18539,52.66003499626596
18540,87.4143325524243
18541,159.3732193621704
18542,228.1583139895442
18543,37.70177391057847
18544,44.09913495688156
18545,6.882443657587635
18546,2.105326543679704
18547,0.1420684524830725
18548,0.1420684524830725
18549,0.1420684524830725
18550,0.1420684524830725
18551,0.1420684524830725
18552,0.1420684524830725
18553,0.1423276399401493
18554,2.454227477175701
18555,8.89123018358695
18556,89.89026239693034
18557,34.33890662945223
18558,14.29159212134165
18559,14.06472909517751
18560,0.07520529814174759
18561,0.07914672954552383
18562,0.07914672954552383
18563,0.07914672954552383
18564,0.07914672954552383
18565,0.1377483189948592
18566,0.09737513608887394
18567,0.001333779585223683
18568,0.002230047723661553
18569,0.0
18570,0.0
18571,0.0
18572,1.147988750010593
18573,1.140400492129812
18574,0.5005085581718419
18575,0.0
18576,0.0
18577,0.0
18578,0.0
18579,0.0
18580,0.0
18581,0.0
18582,0.0
18583,0.0
18584,0.0
18585,0.0
18586,0.0
18587,0.0
18588,0.0
18589,0.0
18590,0.0
18591,0.0
18592,0.0
18593,0.0
18594,0.0
18595,0.0
18596,0.0
18597,0.0
18598,0.0
18599,0.0
18600,0.0
18601,0.0
18602,0.0
18603,0.0
18604,0.0
18605,0.0
18606,0.0
18607,0.0
18608,0.0
18609,0.0
18610,0.0
18611,0.0
18612,0.0
18613,0.0
18614,0.0
18615,0.0
18616,0.0
18617,0.0
18618,0.0
18619,0.0
18620,0.0
18621,0.0
18622,0.0
18623,0.0
18624,0.0
18625,0.0
18626,0.0
18627,0.0
18628,0.0
18629,0.0
18630,0.0
18631,0.0
18632,0.0
18633,0.0
18634,0.0
18635,0.0
18636,0.0
18637,0.0
18638,0.0
18639,0.0
18640,0.01632817298549231
18641,0.868868752847217
18642,0.7116416066865003
18643,0.0
18644,1.840303130924045
18645,18.63637938889864
18646,15.34066576220605
18647,34.77591905475754
18648,59.43713427009231
18649,3.735326133304649
18650,0.09815858152630236
18651,0.07807855880267703
18652,0.01546547120153169
18653,0.0
18654,0.0
18655,0.0189530636067553
18656,0.9855501590715376
18657,0.2279443671513536
18658,0.2329562433066206
18659,0.2329562433066206
18660,0.2188085598593713
18661,4.279373177815166
18662,0.3297604544824669
18663,0.9915267098911111
18664,0.2013774773809571
18665,0.9516885309490993
18666,0.2487841181703072
18667,0.1973053611996898
18668,7.261293279245572
18669,6.766626773304746
18670,4.506358046262281
18671,4.617939202881294
18672,16.49693510941012
18673,97.10079602909735
18674,94.73686375884357
18675,18.56789900324766
18676,0.8300821975839016
18677,0.004833094662514005
18678,0.0
18679,0.0
18680,0.0
18681,0.0
18682,0.0
18683,0.4304255203982118
18684,8.522972524448843
18685,3.235437163793658
18686,0.001094769411384074
18687,0.09947035753417142
18688,0.1420684524830725
18689,0.1420684524830725
18690,0.1420684524830725
18691,0.1420684524830725
18692,0.1420684524830725
18693,0.1420684524830725
18694,0.1420684524830725
18695,0.365057474093219
18696,0.6070031955067021
18697,0.6071460591010103
18698,3.262888116680179
18699,2.711633293636106
18700,1.733506396883082
18701,17.47155534066416
18702,0.07914672954552383
18703,0.07914672954552383
18704,0.07914672954552383
18705,0.07914672954552383
18706,0.07914672954552383
18707,0.09350472674096597
18708,0.4358370924560011
18709,0.2519759689664757
18710,0.07523079376334707
18711,0.8372204577996513
18712,0.2786683989940631
18713,0.0
18714,0.07741087858458089
18715,0.0
18716,0.2591617252497572
18717,0.1499639331117714
18718,0.0
18719,0.0
18720,0.0
18721,0.0
18722,0.0
18723,0.0
18724,0.0
18725,0.0
18726,0.0
18727,0.0
18728,0.0
18729,0.0
18730,0.0
18731,0.0
18732,0.0
18733,0.0
18734,0.0
18735,0.0
18736,0.0
18737,0.0
18738,0.0
18739,0.0
18740,0.0
18741,0.0
18742,0.0
18743,0.0
18744,0.0
18745,0.0
18746,0.0
18747,0.0
18748,0.0
18749,0.0
18750,0.0
18751,0.0
18752,0.0
18753,0.0
18754,0.0
18755,0.0
18756,0.0
18757,0.0
18758,0.0
18759,0.0
18760,0.0
18761,0.0
18762,0.0
18763,0.0
18764,0.0
18765,0.0
18766,0.0
18767,0.0
18768,0.0
18769,0.0
18770,0.0
18771,0.0
18772,0.0
18773,0.0
18774,0.0
18775,0.0
18776,0.0
18777,0.0
18778,0.0
18779,0.0
18780,0.0
18781,2.525280980513265
18782,76.80593544616833
18783,8.012639618800847
18784,0.1987542668953072
18785,0.2429743688332807
18786,0.3337226844648779
18787,0.229761889127572
18788,1.192586862443723
18789,2.927529653883869
18790,12.77651328871737
18791,51.23198502253933
18792,42.56253654126677
18793,12.50270075842656
18794,0.09815858152630236
18795,0.04233681682596148
18796,0.0
18797,0.0
18798,0.0
18799,0.0
18800,0.0
18801,0.07406269583090173
18802,0.6271721912084316
18803,3.384062358672926
18804,1.111324667524528
18805,2.517318576846246
18806,1.071266071250108
18807,0.02265931544433194
18808,0.2805896694672523
18809,1.103134778079804
18810,4.32945997937628
18811,0.7882378371456525
18812,0.2004886857471471
18813,0.2612666471100224
18814,0.2322747656131709
18815,1.483075385556532
18816,3.121736427700235
18817,22.11396545101863
18818,14.04620890115394
18819,0.0
18820,0.0
18821,0.0
18822,0.0
18823,0.0
18824,0.0
18825,0.0
18826,0.0
18827,0.0
18828,0.0
18829,0.0
18830,0.03219065449970562
18831,0.07755177959378069
18832,0.08347525064005043
18833,0.09328308309755279
18834,0.102485857551888
18835,0.1250162900459819
18836,0.1416610242561606
18837,0.1420684524830725
18838,0.1420684524830725
18839,0.1602649448810818
18840,0.5304420375214444
18841,0.6071460591010103
18842,0.6071460591010103
18843,0.6071460591010103
18844,0.445951113101926
18845,0.102125510777803
18846,0.07914672954552383
18847,0.07914672954552383
18848,0.07914672954552383
18849,0.07914672954552383
18850,0.07914672954552383
18851,0.07914672954552383
18852,0.6740668281390306
18853,0.6776167350056551
18854,0.2302498190442705
18855,0.6601841557536368
18856,0.5057297864045355
18857,0.1460072934531783
18858,0.2485061896060083
18859,0.2096630511885422
18860,1.138563553404282
18861,0.1723657811789861
18862,0.0
18863,0.0
18864,0.0
18865,0.0
18866,0.0
18867,0.0
18868,0.0
18869,0.0
18870,0.0
18871,0.0
18872,0.0
18873,0.0
18874,0.0
18875,0.0
18876,0.0
18877,0.0
18878,0.0
18879,0.0
18880,0.0
18881,0.0
18882,0.0
18883,0.0
18884,0.0
18885,0.0
18886,0.0
18887,0.0
18888,0.0
18889,0.0
18890,0.0
18891,0.0
18892,0.0
18893,0.0
18894,0.0
18895,0.0
18896,0.0
18897,0.0
18898,0.0
18899,0.0
18900,0.0
18901,0.0
18902,0.0
18903,0.0
18904,0.0
18905,0.0
18906,0.0
18907,0.0
18908,0.0
18909,0.0
18910,0.0
18911,0.0
18912,0.0
18913,0.0
18914,0.0
18915,0.0
18916,0.0
18917,0.0
18918,0.0
18919,0.0
18920,0.0
18921,0.0
18922,0.0
18923,0.0
18924,0.0
18925,2.196492201905837
18926,186.2868450652399
18927,21.8638215588163
18928,1.097041011906097
18929,2.584764809237743
18930,2.036750254262432
18931,0.5029574952542051
18932,4.159044057520859
18933,2.632516329726154
18934,18.96570137833542
18935,47.89073076378953
18936,50.00813971967138
18937,83.38353828837566
18938,0.09815858152630236
18939,0.03306506841695384
18940,0.0
18941,0.0
18942,0.0
18943,0.0
18944,0.0
18945,0.0
18946,0.0
18947,0.3157309132830443
18948,0.7355231510502899
18949,0.9535100798841493
18950,3.295749188862271
18951,0.1975315607950835
18952,0.3191082751682755
18953,1.388188953566322
18954,0.3084934616939702
18955,0.3630614149102814
18956,0.1668621225491422
18957,0.1247499843917569
18958,0.0857386433835284
18959,0.04932362644497443
18960,0.04470745064134695
18961,0.009633338513991145
18962,0.0
18963,0.0
18964,0.0
18965,0.0
18966,0.0
18967,0.0
18968,0.0
18969,0.0
18970,0.0
18971,0.0
18972,0.0
18973,0.0
18974,0.0
18975,0.0
18976,0.0
18977,0.0
18978,0.0
18979,0.0
18980,0.0007168472643039672
18981,0.0120373391866097
18982,0.03282001598823956
18983,0.1639400503538543
18984,0.4095281433922032
18985,0.523750072731314
18986,0.6070772779525588
18987,0.6071460591010103
18988,0.2660294959876708
18989,0.07914672954552383
18990,0.07914672954552383
18991,0.07914672954552383
18992,0.07914672954552383
18993,0.07914672954552383
18994,0.07914672954552383
18995,0.07914672954552383
18996,0.3476879608514006
18997,0.9539789436051376
18998,0.9884538374952432
18999,0.3652890808679461
19000,0.0627427154485077
19001,0.3718171921467707
19002,0.8818541372855512
19003,0.007238176268937368
19004,0.08202995184744803
19005,0.8829193724081501
19006,0.4602321985455333
19007,0.0
19008,0.0
19009,0.0
19010,0.0
19011,0.0
19012,0.0
19013,0.0
19014,0.0
19015,0.0
19016,0.0
19017,0.0
19018,0.0
19019,0.0
19020,0.0
19021,0.0
19022,0.0
19023,0.0
19024,0.0
19025,0.0
19026,0.0
19027,0.0
19028,0.0
19029,0.0
19030,0.0
19031,0.0
19032,0.0
19033,0.0
19034,0.0
19035,0.0
19036,0.0
19037,0.0
19038,0.0
19039,0.0
19040,0.0
19041,0.0
19042,0.0
19043,0.0
19044,0.0
19045,0.0
19046,0.0
19047,0.0
19048,0.0
19049,0.0
19050,0.0
19051,0.0
19052,0.0
19053,0.0
19054,0.0
19055,0.0
19056,0.0
19057,0.0
19058,0.0
19059,0.0
19060,0.0
19061,0.0
19062,0.0
19063,0.0
19064,0.0
19065,0.0
19066,0.0
19067,0.0
19068,0.0
19069,0.0
19070,0.0
19071,0.06337515041351079
19072,0.24702065095628
19073,0.6705519749461548
19074,0.6687755268845454
19075,0.1690211485175048
19076,1.099112264965493
19077,0.6682733242191389
19078,6.640466760495467
19079,110.817249625547
19080,195.672030200201
19081,39.78302881865883
19082,0.01980423577616485
19083,0.002178771395931781
19084,0.0
19085,0.0
19086,0.0
19087,0.0
19088,0.0
19089,0.1022593060659008
19090,0.02246147187566698
19091,0.1284602250605347
19092,0.1506043589699121
19093,0.1513775555847229
19094,0.1945567948356448
19095,0.2004886857471471
19096,0.1793470761256958
19097,0.1236557471380563
19098,0.06741920666817992
19099,0.01327210222208032
19100,0.0
19101,0.0
19102,0.0
19103,0.0
19104,0.0
19105,0.0
19106,0.0
19107,0.0
19108,0.0
19109,0.0
19110,0.0
19111,0.0
19112,0.0
19113,0.0
19114,0.0
19115,0.0
19116,0.0
19117,0.0
19118,0.0
19119,0.0
19120,0.0
19121,0.0
19122,0.0
19123,0.0
19124,0.0
19125,0.0
19126,0.0
19127,0.0
19128,0.0
19129,0.0
19130,0.1065627596062916
19131,0.2829226614055783
19132,0.0811490566945492
19133,0.07833248781030057
19134,0.07914672954552383
19135,0.07914672954552383
19136,0.07914672954552383
19137,0.07914672954552383
19138,0.07914672954552383
19139,0.07914672954552383
19140,0.09583766115530451
19141,0.8796721332266386
19142,0.9539789436051376
19143,0.8971515463008739
19144,0.5784063321647651
19145,0.3061585140966163
19146,0.02417142960770337
19147,0.07191373335391077
19148,0.0
19149,1.129092924461916
19150,0.5555854468859365
19151,0.0002797136863192456
19152,0.0
19153,0.0
19154,0.0
19155,0.0
19156,0.0
19157,0.0
19158,0.0
19159,0.0
19160,0.0
19161,0.0
19162,0.0
19163,0.0
19164,0.0
19165,0.0
19166,0.0
19167,0.0
19168,0.0
19169,0.0
19170,0.0
19171,0.0
19172,0.0
19173,0.0
19174,0.0
19175,0.0
19176,0.0
19177,0.0
19178,0.0
19179,0.0
19180,0.0
19181,0.0
19182,0.0
19183,0.0
19184,0.0
19185,0.0
19186,0.0
19187,0.0
19188,0.0
19189,0.0
19190,0.0
19191,0.0
19192,0.0
19193,0.0
19194,0.0
19195,0.0
19196,0.0
19197,0.0
19198,0.0
19199,0.0
19200,0.0
19201,0.0
19202,0.0
19203,0.0
19204,0.0
19205,0.0
19206,0.0
19207,0.0
19208,0.0
19209,0.0
19210,0.0
19211,0.0
19212,0.0
19213,0.0
19214,0.0
19215,0.0
19216,0.0
19217,0.1849096175254028
19218,0.518989179350356
19219,0.0
19220,0.0
19221,0.0
19222,4.304489265726231
19223,100.2251782862195
19224,289.8737262525072
19225,16.4267628885803
19226,0.0
19227,0.0
19228,0.0
19229,0.0
19230,0.0
19231,0.0
19232,0.0
19233,0.3003421643956997
19234,0.2875638101518362
19235,0.09112462476300623
19236,0.1505983549162957
19237,0.1263783107641028
19238,0.08686070035627999
19239,0.03899340833782954
19240,0.0003265425398861358
19241,0.0
19242,0.0
19243,0.0
19244,0.0
19245,0.0
19246,0.01007856267125981
19247,0.04406065344134624
19248,0.07671913057787655
19249,0.07914672954552383
19250,0.07914672954552383
19251,0.07914672954552383
19252,0.07914672954552383
19253,0.07914672954552383
19254,0.4898704739606146
19255,0.95319266004093
19256,1.485270948303255
19257,2.692553482417726
19258,3.242863362590812
19259,0.7384006921094497
19260,0.351116972587996
19261,0.14125805682731
19262,0.2411787766035726
19263,0.3255659157946509
19264,0.02911110907599871
19265,0.0
19266,0.0
19267,0.0
19268,0.0
19269,0.0
19270,0.0
19271,0.0
19272,0.0
19273,0.0
19274,0.0
19275,0.0
19276,0.0
19277,0.0
19278,0.0
19279,0.0
19280,0.0
19281,0.0
19282,0.0
19283,0.0
19284,0.0
19285,0.0
19286,0.0
19287,0.0
19288,0.0
19289,0.0
19290,0.0
19291,0.0
19292,0.0
19293,0.0
19294,0.0
19295,0.0
19296,0.0
19297,0.0
19298,0.0
19299,0.0
19300,0.0
19301,0.0
19302,0.0
19303,0.0
19304,0.0
19305,0.0
19306,0.0
19307,0.0
19308,0.0
19309,0.0
19310,0.0
19311,0.0
19312,0.0
19313,0.0
19314,0.0
19315,0.0
19316,0.0
19317,0.0
19318,0.0
19319,0.0
19320,0.0
19321,0.0
19322,0.0
19323,0.0
19324,0.0
19325,0.0
19326,0.0
19327,0.0
19328,0.0
19329,0.0
19330,0.0
19331,0.0
19332,0.0
19333,0.0
19334,0.0
19335,0.0
19336,0.003238998312017244
19337,0.0
19338,0.0
19339,0.0
19340,0.0
19341,0.0
19342,0.0
19343,0.0
19344,0.0
19345,0.0
19346,0.09459871777482114
19347,0.1933221090349066
19348,0.0140738548441527
19349,0.04334129999551344
19350,0.0001342625323307509
19351,0.0
19352,0.0
19353,0.0
19354,0.0
19355,0.0
19356,0.0
19357,0.0
19358,0.0
19359,0.0
19360,0.0
19361,0.008883876280500202
19362,0.0522997180047399
19363,0.07778415097343193
19364,0.07914672954552383
19365,0.07914672954552383
19366,0.07914672954552383
19367,0.2048218044225119
19368,0.169121478612406
19369,0.9379681551722773
19370,1.191748223985544
19371,8.711154798617036
19372,13.13692620871764
19373,0.03525122658135829
19374,2.713224307603455
19375,0.4618538346593143
19376,0.06353139853966268
19377,0.1261873870384739
19378,0.1966056813864174
19379,0.0
19380,0.0
19381,0.0
19382,0.0
19383,0.0
19384,0.0
19385,0.0
19386,0.0
19387,0.0
19388,0.0
19389,0.0
19390,0.0
19391,0.0
19392,0.0
19393,0.0
19394,0.0
19395,0.0
19396,0.0
19397,0.0
19398,0.0
19399,0.0
19400,0.0
19401,0.0
19402,0.0
19403,0.0
19404,0.0
19405,0.0
19406,0.0
19407,0.0
19408,0.0
19409,0.0
19410,0.0
19411,0.0
19412,0.0
19413,0.0
19414,0.0
19415,0.0
19416,0.0
19417,0.0
19418,0.0
19419,0.0
19420,0.0
19421,0.0
19422,0.0
19423,0.0
19424,0.0
19425,0.0
19426,0.0
19427,0.0
19428,0.0
19429,0.0
19430,0.0
19431,0.0
19432,0.0
19433,0.0
19434,0.0
19435,0.0
19436,0.0
19437,0.0
19438,0.0
19439,0.0
19440,0.0
19441,0.0
19442,0.0
19443,0.0
19444,0.0
19445,0.0
19446,0.0
19447,0.0
19448,0.0
19449,0.0
19450,0.0
19451,0.0
19452,0.0
19453,0.0
19454,0.0
19455,0.0
19456,0.0
19457,0.0
19458,0.0
19459,0.0
19460,0.0
19461,0.0
19462,0.0
19463,0.0
19464,0.0
19465,0.0
19466,0.007988738552705422
19467,0.05346997844524821
19468,0.07914672954552383
19469,0.07914672954552383
19470,0.07914672954552383
19471,0.07893794129610875
19472,0.02018291675431012
19473,0.0
19474,0.0
19475,0.0
19476,0.0
19477,0.0
19478,0.0
19479,0.0
19480,0.2270056048568118
19481,0.4277711406228429
19482,0.03376033789240096
19483,0.02737448307779267
19484,0.01588390941842138
19485,0.001630770609642485
19486,0.0
19487,0.0
19488,0.0
19489,0.0
19490,0.0
19491,0.0
19492,0.0
19493,0.0
19494,0.0
19495,0.0
19496,0.0
19497,0.0
19498,0.0
19499,0.0
19500,0.0
19501,0.0
19502,0.0
19503,0.0
19504,0.0
19505,0.0
19506,0.0
19507,0.0
19508,0.0
19509,0.0
19510,0.0
19511,0.0
19512,0.0
19513,0.0
19514,0.0
19515,0.0
19516,0.0
19517,0.0
19518,0.0
19519,0.0
19520,0.0
19521,0.0
19522,0.0
19523,0.0
19524,0.0
19525,0.0
19526,0.0
19527,0.0
19528,0.0
19529,0.0
19530,0.0
19531,0.0
19532,0.0
19533,6.120802002428639e-05
19534,0.942470464261183
19535,0.5497986238901436
19536,0.0
19537,0.0
19538,0.0
19539,0.0
19540,0.0
19541,0.0
19542,0.0
19543,0.0
19544,0.0
19545,0.0
19546,0.0
19547,0.0
19548,0.0
19549,0.1384572360608782
19550,3.891347387707247e-05
19551,1.983267544409194
19552,0.0
19553,0.0
19554,0.0
19555,0.0
19556,0.0
19557,0.0
19558,0.0
19559,0.0
19560,0.0
19561,0.0
19562,0.0
19563,0.0
19564,0.0
19565,0.0
19566,0.0
19567,0.0
19568,0.0
19569,0.0
19570,2.030776308725758e-05
19571,0.02609392321630351
19572,0.05911104854041694
19573,0.6896876224740175
19574,0.2669926488543847
19575,0.0
19576,0.0
19577,0.0
19578,0.0
19579,7.798970386463399
19580,0.0
19581,0.0
19582,0.07899954340626884
19583,0.2409222955921824
19584,0.1641898555700055
19585,0.06428641609848121
19586,0.06428641609848121
19587,0.06428641609848121
19588,0.02417078804858416
19589,5.851427881281285e-05
19590,0.0
19591,0.0
19592,0.0
19593,0.0
19594,0.0
19595,0.0
19596,0.0
19597,0.0
19598,0.0
19599,0.0
19600,0.0
19601,0.0
19602,0.0
19603,0.0
19604,0.0
19605,0.0
19606,0.0
19607,0.0
19608,0.0
19609,0.0
19610,0.0
19611,0.0
19612,0.0
19613,0.0
19614,0.0
19615,0.0
19616,0.0
19617,0.0
19618,0.0
19619,0.0
19620,0.0
19621,0.0
19622,0.0
19623,0.0
19624,0.0
19625,0.0
19626,0.0
19627,0.0
19628,0.0
19629,0.0
19630,0.0
19631,0.0
19632,0.0
19633,0.0
19634,0.0
19635,0.0
19636,0.0
19637,0.4502815835566953
19638,0.0584832788696167
19639,0.0
19640,0.0
19641,0.0
19642,0.0
19643,0.0
19644,0.0
19645,0.0
19646,0.0
19647,0.0
19648,0.0
19649,0.0
19650,0.0
19651,0.0
19652,0.4220148525486145
19653,0.4400365772154616
19654,0.017827614188469
19655,0.0
19656,0.0
19657,0.0
19658,0.0
19659,0.0
19660,0.0
19661,0.0
19662,0.0
19663,0.0
19664,0.4927361263930585
19665,1.469563305879853
19666,0.009969922407515434
19667,0.0
19668,0.0
19669,216.9035703956803
19670,289.0370349009437
19671,15.23698512462458
19672,0.0
19673,0.07169875208000197
19674,0.247274926220986
19675,0.1673241998386103
19676,0.06428641609848121
19677,0.06428641609848121
19678,0.06428641609848121
19679,0.03618958498055217
19680,0.0
19681,0.0
19682,0.0
19683,0.0
19684,0.0
19685,0.0
19686,0.0
19687,0.0
19688,0.0
19689,0.0
19690,0.0
19691,0.0
19692,0.0
19693,0.0
19694,0.0
19695,0.0
19696,0.0
19697,0.0
19698,0.0
19699,0.0
19700,0.0
19701,0.0
19702,0.0
19703,0.0
19704,0.0
19705,0.0
19706,0.0
19707,0.0
19708,0.0
19709,0.0
19710,0.0
19711,0.0
19712,0.0
19713,0.0
19714,0.0
19715,0.0
19716,0.0
19717,0.0
19718,0.0
19719,0.0
19720,0.0
19721,0.0
19722,0.0
19723,0.0
19724,0.0
19725,0.0
19726,0.0
19727,0.0
19728,0.0
19729,0.0
19730,0.0
19731,0.0
19732,0.0
19733,0.0
19734,0.0
19735,0.0
19736,0.0
19737,0.0
19738,0.0
19739,0.0
19740,0.0
19741,0.0
19742,0.0
19743,0.0
19744,0.0
19745,0.0
19746,0.0
19747,0.0
19748,0.0
19749,0.0
19750,0.0
19751,0.0
19752,0.0
19753,0.0
19754,0.0
19755,0.0
19756,0.1549588460920517
19757,0.0
19758,0.0
19759,0.0
19760,191.9835888857723
19761,748.0179077428147
19762,337.8367114768701
19763,12.52329516616801
19764,0.7432367481921748
19765,4.108519317422082
19766,0.06725548734655516
19767,0.06428641609848121
19768,0.06428641609848121
19769,0.06428641609848121
19770,0.04578005560798746
19771,0.0
19772,0.0
19773,0.0
19774,0.0
19775,0.0
19776,0.0
19777,0.0
19778,0.0
19779,0.0
19780,0.0
19781,0.0
19782,0.0
19783,0.0
19784,0.0
19785,0.0
19786,0.0
19787,0.0
19788,0.0
19789,0.0
19790,0.0
19791,0.0
19792,0.0
19793,0.0
19794,0.0
19795,0.0
19796,0.0
19797,0.0
19798,0.0
19799,0.0
19800,0.0
19801,0.0
19802,0.0
19803,0.0
19804,0.0
19805,0.0
19806,0.0
19807,0.0
19808,0.0
19809,0.0
19810,0.0
19811,0.0
19812,0.0
19813,0.0
19814,0.0
19815,0.0
19816,0.0
19817,0.0
19818,0.0
19819,0.0
19820,0.0
19821,0.0
19822,0.002512134539477229
19823,4.926775012218048e-05
19824,0.0
19825,0.0
19826,0.0
19827,0.0
19828,0.0
19829,0.0
19830,0.0
19831,0.0
19832,0.0
19833,0.0
19834,0.0
19835,0.0
19836,0.0
19837,0.0
19838,0.0
19839,0.0
19840,0.0
19841,0.0
19842,0.0
19843,0.4820890598393631
19844,330.6316755099776
19845,335.3315894273687
19846,609.57937597834
19847,20.36774498127116
19848,0.341888784003954
19849,0.06428641609848121
19850,0.06428641609848121
